totalCount,rows._id,rows.devID,D0_ST,Start Time,ST.Hour,D1_ET,End Time,ET.Hour,Status,Downtime_Reason,Production,Duration,Production_Time,Downtime_Duration,Expected_Quantity,Quality,Date_Shift,Disconnected _Duration,Shift,Units_Rejected,Rejection_Reason,rows.data.fromVMS,Year,Month Name,Month Number,Day
119715,67c7dcddabe58805d35b3a09,HHPLOEE_F2_T_Timeline_E,05-03-2025 10:36:00,10:36:00,10,05-03-2025 10:37:10,10:37:10,10,Downtime,Operator Inefficiency,0,70,0,70,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dcd5b4aa3507ceaea33a,HHPLOEE_B2_T_Timeline_E,05-03-2025 10:32:30,10:32:30,10,05-03-2025 10:36:10,10:36:10,10,Downtime,SS Raw Material Shortage,0,220,0,220,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dcb6c08be10486038f2f,HHPLOEE_B2_T_Timeline_E,05-03-2025 10:24:30,10:24:30,10,05-03-2025 10:32:30,10:32:30,10,Production,Production,48,480,480,0,51,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dcb6c08be10486038f2e,HHPLOEE_B2_T_Timeline_E,05-03-2025 10:18:40,10:18:40,10,05-03-2025 10:24:30,10:24:30,10,Downtime,SS Raw Material Shortage,0,350,0,350,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dcb5c18ec105102ec9a7,HHPLOEE_F2_T_Timeline_E,05-03-2025 10:35:50,10:35:50,10,05-03-2025 10:36:00,10:36:00,10,Production,Production,1,10,10,0,1,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dcb5c18ec105102ec9a6,HHPLOEE_F2_T_Timeline_E,05-03-2025 10:33:50,10:33:50,10,05-03-2025 10:35:50,10:35:50,10,Downtime,Operator Inefficiency,0,120,0,120,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dcb5c18ec105102ec9a5,HHPLOEE_F2_T_Timeline_E,05-03-2025 10:25:00,10:25:00,10,05-03-2025 10:33:50,10:33:50,10,Production,Production,49,530,530,0,48,100,05-03-2025,0,A,6,Crack Issue,FALSE,2025,March,3,5
119715,67c7dcadabe58805d35b3988,HHPLOEE_B3_T_Timeline_E,05-03-2025 10:32:20,10:32:20,10,05-03-2025 10:35:30,10:35:30,10,Downtime,SS Raw Material Shortage,0,190,0,190,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dca31967370511e6ae55,HHPLOEE_B3_T_Timeline_E,05-03-2025 10:24:40,10:24:40,10,05-03-2025 10:32:20,10:32:20,10,Production,Production,50,460,460,0,42,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dc2ab4aa3507ceae9fcb,HHPLOEE_F3_T_Timeline_E,05-03-2025 10:21:40,10:21:40,10,05-03-2025 10:25:00,10:25:00,10,Downtime,Operator Inefficiency,0,200,0,200,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dc0bc08be10486038dc0,HHPLOEE_F2_T_Timeline_E,05-03-2025 10:21:50,10:21:50,10,05-03-2025 10:25:00,10:25:00,10,Downtime,Operator Inefficiency,0,190,0,190,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dbdac18ec105102ec694,HHPLOEE_F3_T_Timeline_E,05-03-2025 9:55:40,9:55:40,9,05-03-2025 10:21:40,10:21:40,10,Production,Production,146,1560,1560,0,138,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dbd070f6300487457b6b,HHPLOEE_B2_T_Timeline_E,05-03-2025 10:06:50,10:06:50,10,05-03-2025 10:18:40,10:18:40,10,Production,Production,84,710,710,0,75,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dbbde477b306bd26fc0e,HHPLOEE_B3_T_Timeline_E,05-03-2025 10:18:30,10:18:30,10,05-03-2025 10:24:40,10:24:40,10,Downtime,Tool & Maint. Problem,0,370,0,370,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dbbc08635c05d2d19374,HHPLOEE_F2_T_Timeline_E,05-03-2025 9:55:30,9:55:30,9,05-03-2025 10:21:50,10:21:50,10,Production,Production,144,1580,1580,0,142,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dba9337d5306be79f72a,HHPLOEE_B3_T_Timeline_E,05-03-2025 9:55:40,9:55:40,9,05-03-2025 10:18:30,10:18:30,10,Production,Production,148,1370,1370,0,126,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dba8c18ec105102ec642,HHPLOEE_D2_T_Timeline_E,05-03-2025 10:02:20,10:02:20,10,05-03-2025 10:05:00,10:05:00,10,Downtime,SS Raw Material Shortage,0,160,0,160,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dba8c18ec105102ec641,HHPLOEE_D2_T_Timeline_E,05-03-2025 8:30:20,8:30:20,8,05-03-2025 10:02:20,10:02:20,10,Production,Production,762,5520,5520,0,824,100,05-03-2025,0,A,10,In Proper Weilding,FALSE,2025,March,3,5
119715,67c7dab808635c05d2d19189,HHPLOEE_C3_T_Timeline_E,05-03-2025 10:05:40,10:05:40,10,05-03-2025 10:06:50,10:06:50,10,Downtime,Operator Inefficiency,0,70,0,70,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7dab7e477b306bd26fa07,HHPLOEE_C2_T_Timeline_E,05-03-2025 10:05:30,10:05:30,10,05-03-2025 10:06:50,10:06:50,10,Downtime,Operator Inefficiency,0,80,0,80,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7daae1967370511e6aa9e,HHPLOEE_C3_T_Timeline_E,05-03-2025 8:57:10,8:57:10,8,05-03-2025 10:05:40,10:05:40,10,Production,Production,284,4110,4110,0,252,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7daadc08be10486038a48,HHPLOEE_C2_T_Timeline_E,05-03-2025 8:30:20,8:30:20,8,05-03-2025 10:05:30,10:05:30,10,Production,Production,381,5710,5710,0,371,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d93be477b306bd26f6fa,HHPLOEE_F2_T_Timeline_E,05-03-2025 9:53:40,9:53:40,9,05-03-2025 9:55:30,9:55:30,9,Downtime,Operator Inefficiency,0,110,0,110,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d93208635c05d2d18e2c,HHPLOEE_F3_T_Timeline_E,05-03-2025 9:53:30,9:53:30,9,05-03-2025 9:55:40,9:55:40,9,Downtime,SS Raw Material Shortage,0,130,0,130,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d93208635c05d2d18e2b,HHPLOEE_F3_T_Timeline_E,05-03-2025 9:34:50,9:34:50,9,05-03-2025 9:53:30,9:53:30,9,Production,Production,100,1120,1120,0,99,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d931337d5306be79ee88,HHPLOEE_F2_T_Timeline_E,05-03-2025 9:23:00,9:23:00,9,05-03-2025 9:53:40,9:53:40,9,Production,Production,147,1840,1840,0,166,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d9299600da07cd51350c,HHPLOEE_B3_T_Timeline_E,05-03-2025 9:52:20,9:52:20,9,05-03-2025 9:55:40,9:55:40,9,Downtime,Process setting,0,200,0,200,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d91fc08be104860385eb,HHPLOEE_B3_T_Timeline_E,05-03-2025 9:32:00,9:32:00,9,05-03-2025 9:52:20,9:52:20,9,Production,Production,117,1220,1220,0,112,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d91e1967370511e6a6f7,HHPLOEE_B2_T_Timeline_E,05-03-2025 10:04:50,10:04:50,10,05-03-2025 10:06:50,10:06:50,10,Downtime,Operator Inefficiency,0,120,0,120,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d9149600da07cd5134bb,HHPLOEE_B2_T_Timeline_E,05-03-2025 9:55:00,9:55:00,9,05-03-2025 10:04:50,10:04:50,10,Production,Production,66,590,590,0,62,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d6a008635c05d2d18900,HHPLOEE_E1_T_Timeline_E,05-03-2025 9:39:30,9:39:30,9,05-03-2025 9:40:40,9:40:40,9,Downtime,Operator Inefficiency,0,70,0,70,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d68c337d5306be79e934,HHPLOEE_E1_T_Timeline_E,05-03-2025 8:52:10,8:52:10,8,05-03-2025 9:39:30,9:39:30,9,Production,Production,470,2840,2840,0,628,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d50eabe58805d35b26aa,HHPLOEE_C2_T_Timeline_E,05-03-2025 8:29:10,8:29:10,8,05-03-2025 8:30:20,8:30:20,8,Downtime,Operator Inefficiency,0,70,0,70,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d504b4aa3507ceae9117,HHPLOEE_C3_T_Timeline_E,05-03-2025 8:55:40,8:55:40,8,05-03-2025 8:57:10,8:57:10,8,Downtime,Operator Inefficiency,0,90,0,90,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d504b4aa3507ceae9116,HHPLOEE_C3_T_Timeline_E,05-03-2025 8:05:10,8:05:10,8,05-03-2025 8:55:40,8:55:40,8,Production,Production,212,3030,3030,0,186,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d4fa1967370511e69e91,HHPLOEE_B2_T_Timeline_E,05-03-2025 9:49:50,9:49:50,9,05-03-2025 9:55:00,9:55:00,9,Downtime,SS Raw Material Shortage,0,310,0,310,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d4f070f6300487456c36,HHPLOEE_B2_T_Timeline_E,05-03-2025 9:31:50,9:31:50,9,05-03-2025 9:49:50,9:49:50,9,Production,Production,104,1080,1080,0,114,100,05-03-2025,0,A,1,Crack Issue,FALSE,2025,March,3,5
119715,67c7d4ef9600da07cd512c60,HHPLOEE_C2_T_Timeline_E,05-03-2025 8:23:50,8:23:50,8,05-03-2025 8:29:10,8:29:10,8,Production,Production,25,320,320,0,21,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d48b08635c05d2d18311,HHPLOEE_D2_T_Timeline_E,05-03-2025 8:26:10,8:26:10,8,05-03-2025 8:30:20,8:30:20,8,Downtime,SS Raw Material Shortage,0,250,0,250,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d481b4aa3507ceae8fa9,HHPLOEE_D2_T_Timeline_E,05-03-2025 8:23:50,8:23:50,8,05-03-2025 8:26:10,8:26:10,8,Production,Production,16,140,140,0,21,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d25dc18ec105102ea84c,HHPLOEE_F3_T_Timeline_E,05-03-2025 9:33:30,9:33:30,9,05-03-2025 9:34:50,9:34:50,9,Downtime,Operator Inefficiency,0,80,0,80,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d253abe58805d35b1cb2,HHPLOEE_B3_T_Timeline_E,05-03-2025 9:30:30,9:30:30,9,05-03-2025 9:32:00,9:32:00,9,Downtime,Operator Inefficiency,0,90,0,90,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d253abe58805d35b1cb1,HHPLOEE_B3_T_Timeline_E,05-03-2025 9:22:30,9:22:30,9,05-03-2025 9:30:30,9:30:30,9,Production,Production,40,480,480,0,44,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d252b4aa3507ceae86cd,HHPLOEE_F3_T_Timeline_E,05-03-2025 9:26:20,9:26:20,9,05-03-2025 9:33:30,9:33:30,9,Production,Production,35,430,430,0,38,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d251c08be10486037401,HHPLOEE_F2_T_Timeline_E,05-03-2025 9:21:40,9:21:40,9,05-03-2025 9:23:00,9:23:00,9,Downtime,Operator Inefficiency,0,80,0,80,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d248337d5306be79dc19,HHPLOEE_F2_T_Timeline_E,05-03-2025 8:56:10,8:56:10,8,05-03-2025 9:21:40,9:21:40,9,Production,Production,130,1530,1530,0,138,100,05-03-2025,0,A,5,Crack Issue,FALSE,2025,March,3,5
119715,67c7d23408635c05d2d17b22,HHPLOEE_B2_T_Timeline_E,05-03-2025 9:30:30,9:30:30,9,05-03-2025 9:31:50,9:31:50,9,Downtime,Operator Inefficiency,0,80,0,80,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7d22a70f630048745616b,HHPLOEE_B2_T_Timeline_E,05-03-2025 9:22:30,9:22:30,9,05-03-2025 9:30:30,9:30:30,9,Production,Production,39,480,480,0,51,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7cedac08be10486036c24,HHPLOEE_E1_T_Timeline_E,05-03-2025 8:50:50,8:50:50,8,05-03-2025 8:52:10,8:52:10,8,Downtime,Operator Inefficiency,0,80,0,80,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7cedac08be10486036c23,HHPLOEE_E1_T_Timeline_E,05-03-2025 8:48:00,8:48:00,8,05-03-2025 8:50:50,8:50:50,8,Production,Production,28,170,170,0,38,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7cd71abe58805d35b10a3,HHPLOEE_F3_T_Timeline_E,05-03-2025 9:25:00,9:25:00,9,05-03-2025 9:26:20,9:26:20,9,Downtime,Operator Inefficiency,0,80,0,80,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7cd71abe58805d35b10a2,HHPLOEE_F3_T_Timeline_E,05-03-2025 9:22:50,9:22:50,9,05-03-2025 9:25:00,9:25:00,9,Production,Production,11,130,130,0,12,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7ccd11967370511e68986,HHPLOEE_B3_T_Timeline_E,05-03-2025 9:18:50,9:18:50,9,05-03-2025 9:22:30,9:22:30,9,Downtime,Operator Inefficiency,0,220,0,220,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7ccc7c18ec105102e9c17,HHPLOEE_B3_T_Timeline_E,05-03-2025 8:58:30,8:58:30,8,05-03-2025 9:18:50,9:18:50,9,Production,Production,125,1220,1220,0,112,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7ccc6b4aa3507ceae799f,HHPLOEE_B2_T_Timeline_E,05-03-2025 9:18:40,9:18:40,9,05-03-2025 9:22:30,9:22:30,9,Downtime,Tool & Maint. Problem,0,230,0,230,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7ccbcc18ec105102e9c0d,HHPLOEE_B2_T_Timeline_E,05-03-2025 9:07:10,9:07:10,9,05-03-2025 9:18:40,9:18:40,9,Production,Production,80,690,690,0,73,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7cb7db4aa3507ceae7552,HHPLOEE_F3_T_Timeline_E,05-03-2025 9:21:30,9:21:30,9,05-03-2025 9:22:50,9:22:50,9,Downtime,Operator Inefficiency,0,80,0,80,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7cb72c18ec105102e98ff,HHPLOEE_F3_T_Timeline_E,05-03-2025 8:56:00,8:56:00,8,05-03-2025 9:21:30,9:21:30,9,Production,Production,130,1530,1530,0,135,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7cab3b4aa3507ceae73b5,HHPLOEE_F2_T_Timeline_E,05-03-2025 8:54:40,8:54:40,8,05-03-2025 8:56:10,8:56:10,8,Downtime,Operator Inefficiency,0,90,0,90,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7caaac18ec105102e974e,HHPLOEE_F2_T_Timeline_E,05-03-2025 8:32:00,8:32:00,8,05-03-2025 8:54:40,8:54:40,8,Production,Production,104,1360,1360,0,123,100,05-03-2025,0,A,9,Crack Issue,FALSE,2025,March,3,5
119715,67c7caa0c08be10486036167,HHPLOEE_F3_T_Timeline_E,05-03-2025 8:54:50,8:54:50,8,05-03-2025 8:56:00,8:56:00,8,Downtime,Operator Inefficiency,0,70,0,70,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7caa0c08be10486036166,HHPLOEE_F3_T_Timeline_E,05-03-2025 8:36:10,8:36:10,8,05-03-2025 8:54:50,8:54:50,8,Production,Production,83,1120,1120,0,99,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7caa09600da07cd511063,HHPLOEE_B2_T_Timeline_E,05-03-2025 9:05:40,9:05:40,9,05-03-2025 9:07:10,9:07:10,9,Downtime,Operator Inefficiency,0,90,0,90,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7ca9708635c05d2d16ab4,HHPLOEE_B3_T_Timeline_E,05-03-2025 8:53:40,8:53:40,8,05-03-2025 8:58:30,8:58:30,8,Downtime,SS Raw Material Shortage,0,290,0,290,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7ca8dabe58805d35b0a24,HHPLOEE_B3_T_Timeline_E,05-03-2025 8:35:50,8:35:50,8,05-03-2025 8:53:40,8:53:40,8,Production,Production,85,1070,1070,0,98,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7ca8c1967370511e68482,HHPLOEE_B2_T_Timeline_E,05-03-2025 8:55:40,8:55:40,8,05-03-2025 9:05:40,9:05:40,9,Production,Production,54,600,600,0,63,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7ca5e70f6300487454c8c,HHPLOEE_A1_Timeline_E,05-03-2025 8:12:00,8:12:00,8,05-03-2025 9:05:50,9:05:50,9,Production,Production,448,3230,3230,0,461,98.66071429,05-03-2025,0,A,6,In Proper Weilding,FALSE,2025,March,3,5
119715,67c7c6fe70f6300487454476,HHPLOEE_B2_T_Timeline_E,05-03-2025 8:54:20,8:54:20,8,05-03-2025 8:55:40,8:55:40,8,Downtime,Operator Inefficiency,0,80,0,80,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c6f408635c05d2d162fd,HHPLOEE_B2_T_Timeline_E,05-03-2025 8:35:30,8:35:30,8,05-03-2025 8:54:20,8:54:20,8,Production,Production,96,1130,1130,0,119,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c6c91967370511e67b10,HHPLOEE_A1_Timeline_E,05-03-2025 8:11:20,8:11:20,8,05-03-2025 8:12:00,8:12:00,8,Downtime,Weilding Gun Setup,0,40,0,40,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c4f7337d5306be79babd,HHPLOEE_B3_T_Timeline_E,05-03-2025 8:34:10,8:34:10,8,05-03-2025 8:35:50,8:35:50,8,Downtime,Operator Inefficiency,0,100,0,100,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c4ede477b306bd26c2bb,HHPLOEE_B3_T_Timeline_E,05-03-2025 8:31:20,8:31:20,8,05-03-2025 8:34:10,8:34:10,8,Production,Production,13,170,170,0,16,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c4b01967370511e67588,HHPLOEE_C3_T_Timeline_E,05-03-2025 8:03:30,8:03:30,8,05-03-2025 8:05:10,8:05:10,8,Downtime,Operator Inefficiency,0,100,0,100,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c49c70f6300487453e7c,HHPLOEE_C3_T_Timeline_E,05-03-2025 8:00:40,8:00:40,8,05-03-2025 8:03:30,8:03:30,8,Production,Production,10,170,170,0,10,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c488c08be1048603520a,HHPLOEE_F2_T_Timeline_E,05-03-2025 8:30:40,8:30:40,8,05-03-2025 8:32:00,8:32:00,8,Downtime,Operator Inefficiency,0,80,0,80,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c47ec18ec105102e8704,HHPLOEE_F3_T_Timeline_E,05-03-2025 8:35:00,8:35:00,8,05-03-2025 8:36:10,8:36:10,8,Downtime,Operator Inefficiency,0,70,0,70,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c47ec18ec105102e8703,HHPLOEE_F3_T_Timeline_E,05-03-2025 8:31:50,8:31:50,8,05-03-2025 8:35:00,8:35:00,8,Production,Production,11,190,190,0,17,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c45f70f6300487453e46,HHPLOEE_F2_T_Timeline_E,05-03-2025 8:27:30,8:27:30,8,05-03-2025 8:30:40,8:30:40,8,Production,Production,12,190,190,0,17,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c45608635c05d2d15bae,HHPLOEE_B2_T_Timeline_E,05-03-2025 8:34:20,8:34:20,8,05-03-2025 8:35:30,8:35:30,8,Downtime,Operator Inefficiency,0,70,0,70,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c4429600da07cd51017a,HHPLOEE_B2_T_Timeline_E,05-03-2025 8:32:10,8:32:10,8,05-03-2025 8:34:20,8:34:20,8,Production,Production,10,130,130,0,14,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c37b70f6300487453c66,HHPLOEE_E1_T_Timeline_E,05-03-2025 8:45:50,8:45:50,8,05-03-2025 8:48:00,8:48:00,8,Downtime,Tool & Maint. Problem,0,130,0,130,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c371e477b306bd26c023,HHPLOEE_E1_T_Timeline_E,05-03-2025 7:47:40,7:47:40,7,05-03-2025 8:45:50,8:45:50,8,Production,Production,520,3490,3490,0,772,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c281c08be10486034db6,HHPLOEE_E1_T_Timeline_E,05-03-2025 7:46:00,7:46:00,7,05-03-2025 7:47:40,7:47:40,7,Downtime,Operator Inefficiency,0,100,0,100,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7c27708635c05d2d157c9,HHPLOEE_E1_T_Timeline_E,05-03-2025 7:13:20,7:13:20,7,05-03-2025 7:46:00,7:46:00,7,Production,Production,248,1960,1960,0,433,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7bfcf9600da07cd50f6be,HHPLOEE_B3_T_Timeline_E,05-03-2025 8:29:50,8:29:50,8,05-03-2025 8:31:20,8:31:20,8,Downtime,Operator Inefficiency,0,90,0,90,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7bfce9600da07cd50f6b7,HHPLOEE_F3_T_Timeline_E,05-03-2025 8:30:30,8:30:30,8,05-03-2025 8:31:50,8:31:50,8,Downtime,Operator Inefficiency,0,80,0,80,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7bfce9600da07cd50f6b6,HHPLOEE_F3_T_Timeline_E,05-03-2025 8:27:20,8:27:20,8,05-03-2025 8:30:30,8:30:30,8,Production,Production,10,190,190,0,17,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7bf9d70f6300487453379,HHPLOEE_B3_T_Timeline_E,05-03-2025 8:27:30,8:27:30,8,05-03-2025 8:29:50,8:29:50,8,Production,Production,11,140,140,0,13,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7bf92c18ec105102e7af2,HHPLOEE_B2_T_Timeline_E,05-03-2025 8:30:00,8:30:00,8,05-03-2025 8:32:10,8:32:10,8,Downtime,Tool & Maint. Problem,0,130,0,130,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7bf92c18ec105102e7af1,HHPLOEE_B2_T_Timeline_E,05-03-2025 8:25:30,8:25:30,8,05-03-2025 8:30:00,8:30:00,8,Production,Production,15,270,270,0,28,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7becac18ec105102e795c,HHPLOEE_B2_T_Timeline_E,05-03-2025 8:18:40,8:18:40,8,05-03-2025 8:25:30,8:25:30,8,Downtime,SS Raw Material Shortage,0,410,0,410,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7bec0e477b306bd26b6bb,HHPLOEE_F3_T_Timeline_E,05-03-2025 8:24:30,8:24:30,8,05-03-2025 8:27:20,8:27:20,8,Downtime,SS Raw Material Shortage,0,170,0,170,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7bec01967370511e66312,HHPLOEE_B2_T_Timeline_E,05-03-2025 8:15:20,8:15:20,8,05-03-2025 8:18:40,8:18:40,8,Production,Production,8,200,200,0,21,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7bebf9600da07cd50f4a6,HHPLOEE_F2_T_Timeline_E,05-03-2025 8:24:40,8:24:40,8,05-03-2025 8:27:30,8:27:30,8,Downtime,Operator Inefficiency,0,170,0,170,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7beb5337d5306be79ad66,HHPLOEE_F2_T_Timeline_E,05-03-2025 8:18:10,8:18:10,8,05-03-2025 8:24:40,8:24:40,8,Production,Production,18,390,390,0,35,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7beac70f63004874531bb,HHPLOEE_F3_T_Timeline_E,05-03-2025 8:18:10,8:18:10,8,05-03-2025 8:24:30,8:24:30,8,Production,Production,14,380,380,0,34,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7be99c08be10486034475,HHPLOEE_B3_T_Timeline_E,05-03-2025 8:24:30,8:24:30,8,05-03-2025 8:27:30,8:27:30,8,Downtime,Tool & Maint. Problem,0,180,0,180,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7be8fabe58805d35aec41,HHPLOEE_B3_T_Timeline_E,05-03-2025 8:19:00,8:19:00,8,05-03-2025 8:24:30,8:24:30,8,Production,Production,29,330,330,0,30,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7be7908635c05d2d14fd7,HHPLOEE_C2_T_Timeline_E,05-03-2025 8:22:20,8:22:20,8,05-03-2025 8:23:50,8:23:50,8,Downtime,Operator Inefficiency,0,90,0,90,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7be7908635c05d2d14fd6,HHPLOEE_C2_T_Timeline_E,05-03-2025 8:15:30,8:15:30,8,05-03-2025 8:22:20,8:22:20,8,Production,Production,29,410,410,0,27,100,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7be5b9600da07cd50f405,HHPLOEE_D2_T_Timeline_E,05-03-2025 8:22:30,8:22:30,8,05-03-2025 8:23:50,8:23:50,8,Downtime,Operator Inefficiency,0,80,0,80,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
119715,67c7be51c08be104860343c0,HHPLOEE_D2_T_Timeline_E,05-03-2025 8:19:00,8:19:00,8,05-03-2025 8:22:30,8:22:30,8,Production,Production,16,210,210,0,31,100,05-03-2025,0,A,1,In Proper Weilding,FALSE,2025,March,3,5
119715,67c7bdda08635c05d2d14e4d,HHPLOEE_F3_T_Timeline_E,05-03-2025 8:15:00,8:15:00,8,05-03-2025 8:18:10,8:18:10,8,Downtime,Tool & Maint. Problem,0,190,0,190,0,nan,05-03-2025,0,A,0,,FALSE,2025,March,3,5
